"","male","ageyears","recid"
"5692",1,28,1
"5693",1,43,1
"5694",1,24,0
"5695",1,27,1
"5696",1,20,0
"5697",1,47,1
"5698",0,27,0
"5699",1,32,0
"5700",1,22,1
"5701",1,18,1
"5702",1,18,1
"5703",1,29,0
"5704",1,24,0
"5705",1,17,1
"5706",1,33,0
"5707",1,25,0
"5708",1,21,0
"5709",1,50,1
"5710",1,56,0
"5711",1,24,0
"5712",1,21,0
"5713",1,23,0
"5714",1,42,0
"5715",1,26,1
"5716",1,38,0
"5717",1,62,0
"5718",1,20,0
"5719",1,19,0
"5720",1,32,0
"5721",1,20,1
"5722",1,24,1
"5723",1,22,1
"5724",1,19,1
"5725",0,22,1
"5726",1,25,0
"5727",1,31,1
"5728",1,21,1
"5729",1,32,0
"5730",1,32,0
"5731",1,23,1
"5732",1,23,0
"5733",1,25,0
"5734",1,20,1
"5735",1,19,1
"5736",1,29,0
"5737",1,28,1
"5738",1,27,1
"5739",1,18,0
"5740",1,23,1
"5741",1,26,0
"5742",1,23,0
"5743",1,46,1
"5744",1,31,1
"5745",1,28,0
"5746",1,27,0
"5747",1,23,0
"5748",1,19,0
"5749",1,20,0
"5750",1,22,0
"5751",1,29,1
"5752",1,42,1
"5753",1,22,1
"5754",1,19,0
"5755",1,28,0
"5756",1,29,1
"5757",1,33,1
"5758",1,44,0
"5759",1,26,0
"5760",1,24,1
"5761",0,25,0
"5762",1,23,1
"5763",1,49,0
"5764",1,36,1
"5765",1,27,0
"5766",1,23,0
"5767",1,19,0
"5768",1,53,0
"5769",1,22,0
"5770",1,20,0
"5771",1,32,1
"5772",1,21,1
"5773",1,34,1
"5774",1,19,0
"5775",1,27,0
"5776",1,36,0
"5777",1,19,0
"5778",1,38,0
"5779",1,21,1
"5780",1,22,0
"5781",1,34,1
"5782",1,44,0
"5783",1,28,0
"5784",1,22,0
"5785",1,20,0
"5786",1,46,0
"5787",1,29,1
"5788",1,29,1
"5789",1,42,0
"5790",1,35,0
"5791",1,29,0
"5792",1,19,1
"5793",1,25,0
"5794",1,23,1
"5795",1,36,1
"5796",1,21,1
"5797",1,31,1
"5798",1,36,0
"5799",1,20,1
"5800",1,25,0
"5801",1,26,0
"5802",1,39,0
"5803",1,23,1
"5804",1,30,1
"5805",1,22,1
"5806",1,25,0
"5807",0,26,1
"5808",1,24,0
"5809",1,21,0
"5810",1,21,0
"5811",1,35,0
"5812",1,27,0
"5813",1,26,0
"5814",1,19,1
"5815",1,19,1
"5816",1,35,0
"5817",1,38,1
"5818",1,21,0
"5819",1,22,1
"5820",1,32,0
"5821",1,29,0
"5822",1,44,0
"5823",1,31,1
"5824",1,19,1
"5825",1,28,1
"5826",1,38,0
"5827",1,55,0
"5828",1,40,0
"5829",1,30,1
"5830",1,44,0
"5831",1,27,1
"5832",1,19,0
"5833",1,26,0
"5834",1,22,0
"5835",1,29,1
"5836",0,36,0
"5837",1,59,1
"5838",1,23,1
"5839",1,28,1
"5840",1,24,0
"5841",1,46,0
"5842",1,24,1
"5843",1,26,0
"5844",1,40,0
"5845",1,34,1
"5846",1,22,0
"5847",1,23,0
"5848",1,23,0
"5849",1,21,1
"5850",1,37,1
"5851",1,21,0
"5852",1,36,0
"5853",1,32,1
"5854",1,35,0
"5855",1,19,0
"5856",1,35,1
"5857",1,22,1
"5858",1,19,0
"5859",1,18,1
"5860",1,24,0
"5861",1,26,1
"5862",1,26,0
"5863",1,37,0
"5864",1,26,1
"5865",1,32,1
"5866",1,37,1
"5867",1,30,0
"5868",1,25,0
"5869",1,37,0
"5870",1,26,0
"5871",1,20,0
"5872",1,26,0
"5873",1,18,0
"5874",1,25,0
"5875",1,33,0
"5876",1,28,0
"5877",1,20,1
"5878",1,18,0
"5879",1,27,0
"5880",1,22,0
"5881",1,27,1
"5882",1,44,0
"5883",1,30,0
"5884",1,20,0
"5885",1,30,0
"5886",0,18,0
"5887",1,40,0
"5888",1,36,0
"5889",1,18,1
"5890",1,23,1
"5891",1,22,1
"5892",1,32,0
"5893",1,20,1
"5894",1,24,0
"5895",1,49,1
"5896",1,24,1
"5897",1,29,0
"5898",1,18,1
"5899",1,25,0
"5900",1,24,1
"5901",1,32,0
"5902",1,19,1
"5903",1,21,0
"5904",1,35,0
"5905",1,35,0
"5906",1,43,1
"5907",1,29,0
"5908",1,34,0
"5909",1,25,0
"5910",1,22,1
"5911",1,28,0
"5912",1,22,0
"5913",1,30,1
"5914",1,42,0
"5915",1,32,0
"5916",1,20,0
"5917",1,24,1
"5918",1,29,0
"5919",1,37,0
"5920",1,40,0
"5921",1,20,1
"5922",1,46,1
"5923",1,22,0
"5924",1,26,0
"5925",1,24,0
"5926",1,20,1
"5927",1,21,0
"5928",1,50,0
"5929",1,24,0
"5930",1,43,0
"5931",0,28,0
"5932",1,28,1
"5933",1,30,0
"5934",1,23,1
"5935",1,39,0
"5936",1,26,1
"5937",1,20,0
"5938",1,30,1
"5939",1,36,1
"5940",1,24,0
"5941",1,33,1
"5942",1,33,1
"5943",1,32,1
"5944",1,27,0
"5945",1,18,1
"5946",0,49,0
"5947",1,24,1
"5948",1,20,0
"5949",1,20,0
"5950",1,41,1
"5951",1,22,1
"5952",1,28,0
"5953",1,27,0
"5954",1,70,0
"5955",1,28,0
"5956",1,30,1
"5957",1,18,0
"5958",1,41,0
"5959",1,33,1
"5960",1,25,1
"5961",1,22,1
"5962",1,25,1
"5963",1,24,0
"5964",1,27,0
"5965",1,21,1
"5966",1,23,0
"5967",1,21,1
"5968",1,19,1
"5969",1,23,0
"5970",1,23,1
"5971",1,28,0
"5972",1,43,1
"5973",1,51,1
"5974",1,49,0
"5975",1,23,0
"5976",1,56,0
"5977",1,19,1
"5978",1,18,1
"5979",1,28,0
"5980",1,22,1
"5981",1,30,0
"5982",1,38,1
"5983",1,22,1
"5984",1,21,1
"5985",1,55,0
"5986",1,32,0
"5987",1,20,0
"5988",1,35,1
"5989",1,18,1
"5990",1,22,1
"5991",1,25,0
"5992",1,32,0
"5993",1,22,0
"5994",1,22,0
"5995",1,23,0
"5996",1,34,0
"5997",1,25,1
"5998",1,27,0
"5999",1,31,1
"6000",1,26,1
"6001",1,32,1
"6002",1,18,0
"6003",1,38,0
"6004",1,29,1
"6005",1,21,1
"6006",1,35,1
"6007",1,26,1
"6008",1,40,1
"6009",1,33,0
"6010",1,42,0
"6011",1,39,0
"6012",1,18,0
"6013",1,20,0
"6014",1,29,0
"6015",1,39,0
"6016",1,27,0
"6017",1,22,0
"6018",1,23,0
"6019",0,27,1
"6020",1,33,1
"6021",1,19,0
"6022",1,20,1
"6023",0,20,0
"6024",1,21,1
"6025",1,19,1
"6026",1,27,1
"6027",1,19,0
"6028",1,42,0
"6029",1,49,0
"6030",1,20,0
"6031",1,24,0
"6032",1,43,0
"6033",1,36,0
"6034",1,30,1
"6035",1,19,0
"6036",1,26,1
"6037",1,22,0
"6038",1,20,1
"6039",1,22,0
"6040",1,22,0
"6041",1,20,1
"6042",1,27,1
"6043",1,24,0
"6044",1,36,0
"6045",1,18,0
"6046",1,23,1
"6047",1,31,0
"6048",0,20,0
"6049",1,25,1
"6050",1,21,0
"6051",0,22,0
"6052",1,28,1
"6053",1,17,1
"6054",1,23,0
"6055",0,22,1
"6056",1,22,1
"6057",1,25,0
"6058",1,19,0
"6059",1,25,0
"6060",1,18,1
"6061",1,40,1
"6062",1,21,0
"6063",1,19,0
"6064",1,24,1
"6065",1,44,0
"6066",1,27,0
"6067",1,28,0
"6068",1,18,0
"6069",1,30,1
"6070",1,26,1
"6071",1,58,1
"6072",1,24,0
"6073",1,18,0
"6074",1,43,1
"6075",1,24,0
"6076",1,27,0
"6077",1,36,1
"6078",1,31,0
"6079",1,18,0
"6080",1,25,0
"6081",1,32,1
"6082",1,38,0
"6083",1,20,1
"6084",0,46,0
"6085",1,17,0
"6086",1,25,1
"6087",0,20,1
"6088",1,42,0
"6089",1,18,0
"6090",1,30,0
"6091",1,21,1
"6092",1,24,1
"6093",1,20,0
"6094",1,27,0
"6095",1,24,0
"6096",1,35,1
"6097",1,19,0
"6098",1,33,0
"6099",1,20,0
"6100",1,44,0
"6101",1,17,1
"6102",1,32,0
"6103",1,23,1
"6104",1,21,1
"6105",1,18,0
"6106",1,36,0
"6107",1,23,1
"6108",1,30,1
"6109",1,17,0
"6110",1,56,0
"6111",1,27,0
"6112",1,29,0
"6113",1,22,1
"6114",1,27,0
"6115",1,45,0
"6116",1,21,1
"6117",1,24,1
"6118",1,40,1
"6119",1,22,1
"6120",1,53,0
"6121",1,20,1
"6122",1,29,1
"6123",1,24,0
"6124",1,27,0
"6125",1,24,0
"6126",1,21,1
"6127",1,21,0
"6128",1,22,0
"6129",1,20,1
"6130",0,19,1
"6131",1,54,0
"6132",1,44,0
"6133",1,23,1
"6134",1,56,0
"6135",1,36,0
"6136",1,50,1
"6137",1,22,0
"6138",1,27,0
"6139",1,21,0
"6140",1,39,0
"6141",1,27,1
"6142",1,57,0
"6143",1,45,0
"6144",1,19,1
"6145",1,60,0
"6146",1,34,0
"6147",1,18,0
"6148",0,18,0
"6149",1,23,0
"6150",1,19,0
"6151",1,50,0
"6152",1,18,0
"6153",1,33,0
"6154",1,34,0
"6155",1,35,0
"6156",1,57,0
"6157",1,39,0
"6158",1,20,1
"6159",1,52,0
"6160",1,24,1
"6161",1,40,0
"6162",1,32,0
"6163",1,20,0
"6164",1,53,0
"6165",1,31,0
"6166",1,32,0
"6167",1,26,1
"6168",1,20,0
"6169",1,22,1
"6170",1,19,0
"6171",1,19,0
"6172",1,31,0
"6173",1,17,0
"6174",1,18,0
"6175",1,28,1
"6176",1,25,1
"6177",1,21,1
"6178",1,29,1
"6179",1,26,0
"6180",1,53,1
"6181",1,48,0
"6182",1,42,0
"6183",1,37,1
"6184",1,48,0
"6185",1,25,0
"6186",1,23,1
"6187",1,22,0
"6188",1,26,1
"6189",1,23,0
"6190",1,30,1
"6191",1,33,1
"6192",1,32,1
"6193",1,22,1
"6194",1,36,1
"6195",1,24,1
"6196",1,41,0
"6197",1,31,0
"6198",1,31,0
"6199",1,22,1
"6200",1,24,0
"6201",1,24,0
"6202",0,27,0
"6203",1,30,0
"6204",1,51,0
"6205",1,24,0
"6206",1,25,0
"6207",1,63,0
"6208",1,28,0
"6209",1,22,0
"6210",1,23,0
"6211",1,25,1
"6212",1,34,0
"6213",1,25,0
"6214",1,24,0
"6215",1,27,0
"6216",1,40,0
"6217",1,28,0
"6218",1,22,0
"6219",0,21,0
"6220",1,20,0
"6221",1,22,1
"6222",1,23,0
"6223",1,21,1
"6224",1,29,1
"6225",1,33,0
"6226",1,22,0
"6227",1,27,1
"6228",1,54,0
"6229",1,18,1
"6230",1,19,1
"6231",1,22,0
"6232",1,38,1
"6233",1,26,0
"6234",1,18,1
"6235",1,38,1
"6236",1,27,0
"6237",1,33,0
"6238",1,31,0
"6239",1,22,0
"6240",1,24,1
"6241",1,28,0
"6242",1,58,0
"6243",1,22,0
"6244",1,26,0
"6245",1,19,0
"6246",1,49,0
"6247",1,18,1
"6248",1,24,0
"6249",1,24,0
"6250",1,21,1
"6251",1,24,0
"6252",1,18,0
"6253",1,22,1
"6254",1,24,0
"6255",1,19,1
"6256",1,35,0
"6257",1,39,0
"6258",1,33,1
"6259",1,44,0
"6260",1,29,0
"6261",1,21,1
"6262",1,17,0
"6263",0,24,0
"6264",1,28,0
"6265",0,24,0
"6266",1,28,0
"6267",1,23,1
"6268",1,27,0
"6269",1,27,0
"6270",1,28,0
"6271",1,22,1
"6272",1,32,0
"6273",1,20,0
"6274",1,27,1
"6275",1,27,1
"6276",1,31,1
"6277",1,23,0
"6278",1,50,0
"6279",1,36,1
"6280",1,24,0
"6281",1,29,0
"6282",1,25,0
"6283",1,21,1
"6284",1,21,1
"6285",1,27,0
"6286",1,38,0
"6287",1,36,0
"6288",1,19,1
"6289",1,36,0
"6290",1,20,1
"6291",1,26,1
"6292",1,51,0
"6293",1,23,0
"6294",1,21,1
"6295",1,52,1
"6296",1,32,0
"6297",1,26,0
"6298",1,29,0
"6299",1,46,0
"6300",1,19,0
"6301",1,24,1
"6302",1,19,1
"6303",1,35,0
"6304",1,20,1
"6305",1,21,0
"6306",1,33,0
"6307",1,39,0
"6308",1,21,1
"6309",1,18,0
"6310",1,29,0
"6311",1,28,0
"6312",1,40,1
"6313",1,18,0
"6314",1,25,1
"6315",1,19,1
"6316",1,56,0
"6317",1,43,1
"6318",1,28,1
"6319",1,28,1
"6320",1,19,0
"6321",1,38,1
"6322",1,24,1
"6323",1,31,1
"6324",1,31,0
"6325",1,18,1
"6326",1,28,0
"6327",1,24,0
"6328",1,19,0
"6329",1,20,0
"6330",1,34,1
"6331",1,19,0
"6332",1,17,0
"6333",1,22,1
"6334",1,22,0
"6335",1,23,1
"6336",1,49,0
"6337",1,32,0
"6338",1,50,0
"6339",1,29,0
"6340",1,24,0
"6341",1,29,1
"6342",1,23,0
"6343",1,29,0
"6344",1,20,1
"6345",1,27,0
"6346",1,28,0
"6347",1,26,0
"6348",1,18,0
"6349",1,32,0
"6350",1,39,1
"6351",1,22,0
"6352",1,32,1
"6353",1,22,0
"6354",1,24,0
"6355",1,26,0
"6356",1,22,0
"6357",1,20,0
"6358",1,22,0
"6359",0,22,0
"6360",1,18,1
"6361",0,23,0
"6362",1,33,0
"6363",1,25,0
"6364",1,29,0
"6365",1,34,1
"6366",1,26,1
"6367",1,53,1
"6368",1,25,1
"6369",1,30,0
"6370",1,40,0
"6371",1,28,1
"6372",1,33,1
"6373",1,24,0
"6374",1,62,0
"6375",1,29,0
"6376",1,42,0
"6377",1,24,0
"6378",1,24,1
"6379",0,32,0
"6380",1,41,1
"6381",1,18,1
"6382",1,17,0
"6383",1,30,0
"6384",1,22,1
"6385",1,20,0
"6386",1,51,0
"6387",1,19,1
"6388",1,32,0
"6389",0,24,0
"6390",1,19,1
"6391",1,22,1
"6392",1,22,1
"6393",1,22,0
"6394",1,25,0
"6395",1,32,0
"6396",1,19,0
"6397",1,27,1
"6398",1,20,0
"6399",1,26,0
"6400",1,22,0
"6401",1,23,0
"6402",1,23,0
"6403",1,25,0
"6404",1,18,0
"6405",1,48,0
"6406",1,26,1
"6407",1,22,1
"6408",1,34,0
"6409",1,78,0
"6410",1,24,0
"6411",0,27,0
"6412",1,18,1
"6413",1,35,0
"6414",1,28,1
"6415",1,26,1
"6416",1,21,1
"6417",1,19,1
"6418",1,24,0
"6419",1,28,0
"6420",1,20,0
"6421",1,20,0
"6422",1,24,1
"6423",1,19,0
"6424",1,51,1
"6425",1,40,0
"6426",1,32,1
"6427",1,20,0
"6428",1,23,1
"6429",0,23,0
"6430",1,42,0
"6431",1,31,1
"6432",1,21,0
"6433",1,22,1
"6434",1,26,1
"6435",1,24,1
"6436",1,23,1
"6437",1,28,1
"6438",1,24,0
"6439",1,26,0
"6440",1,29,0
"6441",1,26,1
"6442",1,43,1
"6443",1,17,1
"6444",1,25,0
"6445",1,28,0
"6446",1,20,1
"6447",1,20,0
"6448",1,34,1
"6449",1,24,0
"6450",1,35,0
"6451",1,20,0
"6452",1,37,0
"6453",1,28,0
"6454",1,20,1
"6455",1,20,1
"6456",1,25,0
"6457",1,24,0
"6458",1,21,1
"6459",1,30,0
"6460",0,28,0
"6461",1,23,1
"6462",1,25,0
"6463",1,18,0
"6464",1,20,0
"6465",1,19,0
"6466",1,22,0
"6467",1,19,1
"6468",1,21,1
"6469",1,37,1
"6470",1,23,0
"6471",1,30,0
"6472",1,29,0
"6473",1,28,1
"6474",1,73,0
"6475",1,22,1
"6476",1,34,0
"6477",1,17,0
"6478",1,27,0
"6479",1,18,1
"6480",1,20,0
"6481",1,29,0
"6482",1,32,1
"6483",1,23,0
"6484",1,47,1
"6485",1,21,0
"6486",1,24,1
"6487",1,18,1
"6488",1,31,0
"6489",1,37,1
"6490",0,20,0
"6491",1,27,0
"6492",1,24,0
"6493",1,24,1
"6494",1,54,0
"6495",1,23,0
"6496",1,23,0
"6497",0,41,0
"6498",1,24,0
"6499",1,19,1
"6500",1,44,0
"6501",1,74,0
"6502",1,22,1
"6503",1,41,0
"6504",1,27,0
"6505",1,26,0
"6506",1,25,1
"6507",0,32,0
"6508",1,18,1
"6509",1,51,0
"6510",1,20,0
"6511",1,33,0
"6512",1,29,1
"6513",1,18,1
"6514",1,52,1
"6515",1,38,0
"6516",1,28,0
"6517",1,21,0
"6518",1,21,0
"6519",1,24,1
"6520",1,44,0
"6521",1,25,0
"6522",1,18,0
"6523",1,34,1
"6524",1,38,1
"6525",1,40,1
"6526",1,51,1
"6527",1,35,0
"6528",0,18,0
"6529",1,20,1
"6530",1,19,0
"6531",1,19,1
"6532",1,25,0
"6533",1,24,0
"6534",1,18,0
"6535",1,25,0
"6536",1,35,0
"6537",1,37,0
"6538",1,44,1
"6539",1,23,0
"6540",1,20,0
"6541",1,35,1
"6542",1,25,0
"6543",1,22,1
"6544",1,21,1
"6545",1,27,1
"6546",1,18,0
"6547",1,26,1
"6548",1,31,1
"6549",0,26,1
"6550",1,30,1
"6551",1,38,1
"6552",1,28,1
"6553",1,20,1
"6554",1,21,0
"6555",1,24,0
"6556",1,25,0
"6557",1,33,1
"6558",1,22,0
"6559",1,32,1
"6560",1,19,1
"6561",1,32,1
"6562",1,54,0
"6563",1,28,0
"6564",1,30,0
"6565",1,21,0
"6566",1,28,0
"6567",1,48,1
"6568",1,26,1
"6569",1,20,0
"6570",1,18,0
"6571",1,24,1
"6572",1,23,0
"6573",1,25,1
"6574",1,27,1
"6575",1,31,0
"6576",1,27,0
"6577",1,28,1
"6578",1,37,1
"6579",1,40,0
"6580",1,55,0
"6581",1,22,0
"6582",1,34,1
"6583",1,41,0
"6584",1,43,1
"6585",0,36,0
"6586",1,28,0
"6587",0,25,0
"6588",1,24,0
"6589",0,18,0
"6590",1,54,0
"6591",1,50,0
"6592",1,24,1
"6593",1,22,1
"6594",1,23,1
"6595",1,64,1
"6596",0,26,0
"6597",1,24,0
"6598",1,23,0
"6599",1,23,0
"6600",1,19,0
"6601",1,19,0
"6602",1,21,1
"6603",1,43,0
"6604",1,21,0
"6605",1,27,1
"6606",1,24,0
"6607",1,20,0
"6608",1,20,0
"6609",1,39,1
"6610",1,33,0
"6611",1,28,1
"6612",1,17,0
"6613",1,25,0
"6614",1,26,0
"6615",1,38,1
"6616",1,34,0
"6617",1,27,0
"6618",1,28,1
"6619",1,26,1
"6620",0,31,1
"6621",1,24,0
"6622",1,29,0
"6623",1,17,1
"6624",1,23,0
"6625",1,22,0
"6626",1,28,1
"6627",1,20,1
"6628",1,35,1
"6629",1,20,1
"6630",1,17,1
"6631",1,22,1
"6632",1,30,0
"6633",1,30,1
"6634",0,19,0
"6635",1,38,0
"6636",1,20,0
"6637",1,23,0
"6638",1,33,1
"6639",1,26,1
"6640",0,27,0
"6641",1,44,1
"6642",1,18,1
"6643",1,38,1
"6644",1,41,0
"6645",1,26,0
"6646",1,52,1
"6647",1,27,0
"6648",0,28,1
"6649",1,20,0
"6650",1,20,1
"6651",1,34,1
"6652",1,21,0
"6653",1,21,1
"6654",1,23,0
"6655",1,33,0
"6656",1,48,0
"6657",1,67,0
"6658",1,60,0
"6659",1,20,1
"6660",1,20,0
"6661",1,25,0
"6662",1,23,0
"6663",1,22,1
"6664",1,29,1
"6665",1,30,0
"6666",1,28,0
"6667",1,44,0
"6668",1,34,0
"6669",1,20,1
"6670",1,37,1
"6671",1,19,1
"6672",1,22,1
"6673",1,56,1
"6674",1,22,0
"6675",1,52,0
"6676",1,68,0
"6677",1,19,1
"6678",1,26,0
"6679",1,23,1
"6680",1,34,0
"6681",1,28,1
"6682",1,24,1
"6683",1,37,0
"6684",1,35,0
"6685",1,23,1
"6686",1,29,0
"6687",1,27,0
"6688",1,23,0
"6689",1,19,1
"6690",1,24,1
"6691",1,25,0
"6692",1,27,1
"6693",1,34,1
"6694",1,25,0
"6695",1,40,1
"6696",1,38,0
"6697",1,27,0
"6698",1,21,1
"6699",1,22,0
"6700",1,25,1
"6701",1,18,0
"6702",1,25,0
"6703",1,20,1
"6704",1,20,0
"6705",1,49,0
"6706",1,36,0
"6707",1,29,1
"6708",1,29,0
"6709",1,59,1
"6710",1,39,0
"6711",1,22,0
"6712",1,36,1
"6713",1,46,0
"6714",1,47,0
"6715",0,17,0
"6716",1,21,0
"6717",1,50,0
"6718",1,47,0
"6719",1,20,0
"6720",1,36,0
"6721",1,28,1
"6722",1,26,1
"6723",1,41,0
"6724",1,30,0
"6725",1,22,1
"6726",1,18,1
"6727",1,24,1
"6728",1,21,0
"6729",1,51,0
"6730",1,39,1
"6731",1,21,1
"6732",1,27,0
"6733",1,47,0
"6734",1,21,0
"6735",1,20,0
"6736",1,53,0
"6737",1,33,1
"6738",1,25,0
"6739",1,45,0
"6740",1,22,1
"6741",1,37,0
"6742",1,51,0
"6743",1,17,1
"6744",1,22,0
"6745",1,20,0
"6746",1,29,0
"6747",1,21,0
"6748",1,40,0
"6749",1,29,1
"6750",1,23,0
"6751",1,20,0
"6752",1,26,1
"6753",1,38,0
"6754",1,39,1
"6755",1,25,0
"6756",1,18,0
"6757",1,24,0
"6758",1,36,1
"6759",1,46,0
"6760",1,44,0
"6761",1,27,0
"6762",1,23,0
"6763",1,17,0
"6764",1,40,0
"6765",1,47,1
"6766",1,23,0
"6767",0,42,0
"6768",1,35,0
"6769",1,19,1
"6770",1,20,1
"6771",1,26,0
"6772",1,21,0
"6773",1,19,0
"6774",1,20,0
"6775",1,30,1
"6776",1,21,0
"6777",1,18,1
"6778",1,22,1
"6779",1,19,1
"6780",1,34,0
"6781",1,50,1
"6782",1,35,0
"6783",1,30,1
"6784",1,61,0
"6785",1,51,0
"6786",1,35,1
"6787",1,20,0
"6788",1,26,0
"6789",1,50,0
"6790",1,18,0
"6791",0,22,0
"6792",1,38,0
"6793",1,22,1
"6794",1,27,0
"6795",1,30,1
"6796",1,30,1
"6797",1,49,1
"6798",1,59,0
"6799",1,22,1
"6800",1,37,0
"6801",1,26,0
"6802",1,34,0
"6803",1,21,1
"6804",1,21,0
"6805",1,32,0
"6806",1,19,1
"6807",1,31,0
"6808",1,19,1
"6809",1,28,1
"6810",1,27,0
"6811",1,54,0
"6812",1,52,0
"6813",1,27,1
"6814",1,52,0
"6815",1,38,0
"6816",1,21,1
"6817",1,29,1
"6818",1,55,0
"6819",1,48,1
"6820",1,20,0
"6821",1,21,0
"6822",1,21,0
"6823",0,20,0
"6824",1,26,0
"6825",1,45,0
"6826",1,33,1
"6827",1,32,1
"6828",0,29,0
"6829",1,20,0
"6830",1,25,1
"6831",1,19,0
"6832",1,19,0
"6833",1,19,0
"6834",1,20,1
"6835",1,51,0
"6836",1,39,1
"6837",1,64,0
"6838",1,25,1
"6839",1,33,0
"6840",1,25,1
"6841",1,21,1
"6842",1,23,1
"6843",1,52,1
"6844",1,21,0
"6845",1,19,1
"6846",1,26,0
"6847",1,23,1
"6848",1,56,0
"6849",1,45,0
"6850",1,37,1
"6851",1,42,0
"6852",1,23,1
"6853",1,21,0
"6854",1,26,1
"6855",1,33,0
"6856",1,35,0
"6857",1,37,0
"6858",1,54,0
"6859",0,24,0
"6860",1,28,1
"6861",1,25,0
"6862",1,60,0
"6863",1,31,0
"6864",1,18,0
"6865",1,32,0
"6866",1,39,1
"6867",1,29,1
"6868",1,47,0
"6869",1,23,0
"6870",0,23,0
"6871",1,39,0
"6872",1,20,1
"6873",1,40,1
"6874",1,23,1
"6875",1,23,0
"6876",1,30,0
"6877",1,34,1
"6878",1,50,0
"6879",1,21,0
"6880",1,21,0
"6881",1,20,1
"6882",1,23,0
"6883",1,18,1
"6884",1,19,0
"6885",1,21,1
"6886",1,67,0
"6887",1,22,1
"6888",1,20,1
"6889",1,46,0
"6890",1,53,0
"6891",1,21,1
"6892",1,29,0
"6893",1,28,0
"6894",1,36,0
"6895",1,27,0
"6896",1,20,1
"6897",1,18,0
"6898",1,24,0
"6899",1,20,0
"6900",1,29,1
"6901",1,34,1
"6902",1,48,0
"6903",1,33,1
"6904",1,29,0
"6905",1,26,0
"6906",1,27,0
"6907",1,31,1
"6908",1,26,0
"6909",1,35,0
"6910",1,17,0
"6911",1,21,0
"6912",1,26,0
"6913",1,29,0
"6914",1,24,0
"6915",1,19,0
"6916",1,29,1
"6917",1,20,0
"6918",1,24,1
"6919",1,35,0
"6920",1,25,0
"6921",1,28,0
"6922",1,25,0
"6923",1,18,1
"6924",1,49,1
"6925",1,34,0
"6926",1,39,1
"6927",1,33,0
"6928",1,26,0
"6929",1,29,1
"6930",1,48,0
"6931",1,25,0
"6932",1,25,0
"6933",1,19,0
"6934",1,34,0
"6935",1,18,0
"6936",1,27,0
"6937",1,28,0
"6938",1,39,0
"6939",1,26,1
"6940",1,28,0
"6941",0,24,0
"6942",1,61,0
"6943",1,26,0
"6944",1,64,0
"6945",1,22,0
"6946",1,39,0
"6947",1,23,0
"6948",1,48,0
"6949",1,23,0
"6950",1,18,1
"6951",1,25,0
"6952",1,17,1
"6953",1,31,0
"6954",1,24,1
"6955",1,43,1
"6956",1,44,0
"6957",1,24,0
"6958",1,24,0
"6959",1,33,0
"6960",1,25,0
"6961",1,50,0
"6962",1,26,0
"6963",1,31,1
"6964",1,63,1
"6965",1,38,1
"6966",1,58,1
"6967",1,22,0
"6968",1,19,0
"6969",1,44,0
"6970",1,22,1
"6971",1,20,0
"6972",1,24,1
"6973",1,30,0
"6974",1,23,0
"6975",1,23,1
"6976",1,31,1
"6977",1,34,1
"6978",1,36,0
"6979",1,20,1
"6980",1,20,0
"6981",0,26,0
"6982",1,30,0
"6983",1,29,1
"6984",1,54,0
"6985",1,18,0
"6986",1,28,0
"6987",1,19,1
"6988",1,24,0
"6989",1,23,0
"6990",1,25,0
"6991",1,55,1
"6992",1,27,0
"6993",1,36,0
"6994",1,24,0
"6995",1,45,0
"6996",1,21,0
"6997",0,34,0
"6998",1,34,0
"6999",1,23,0
"7000",1,22,0
"7001",1,20,1
"7002",1,21,0
"7003",1,30,0
"7004",1,46,0
"7005",1,20,0
"7006",1,30,0
"7007",1,40,0
"7008",1,22,0
"7009",1,21,0
"7010",1,24,1
"7011",1,18,1
"7012",1,31,0
"7013",1,18,0
"7014",1,67,1
"7015",1,26,1
"7016",1,29,1
"7017",1,34,0
"7018",1,23,0
"7019",1,21,0
"7020",1,28,0
"7021",1,17,0
"7022",1,21,0
"7023",1,18,1
"7024",1,18,0
"7025",1,28,0
"7026",1,64,1
"7027",1,52,0
"7028",1,22,1
"7029",1,37,0
"7030",1,49,1
"7031",1,19,1
"7032",1,21,1
"7033",1,26,1
"7034",1,32,0
"7035",1,21,0
"7036",1,22,0
"7037",1,37,1
"7038",1,29,0
"7039",1,29,0
"7040",1,32,0
"7041",1,21,1
"7042",1,34,0
"7043",1,61,0
"7044",1,35,0
"7045",1,34,0
"7046",1,41,0
"7047",1,33,1
"7048",1,19,1
"7049",1,18,1
"7050",1,22,1
"7051",1,30,1
"7052",1,26,1
"7053",1,29,1
"7054",1,18,1
"7055",1,31,1
"7056",1,34,1
"7057",1,19,0
"7058",1,23,0
"7059",1,21,0
"7060",1,29,0
"7061",1,21,1
"7062",1,26,0
"7063",1,19,0
"7064",0,38,0
"7065",1,29,0
"7066",1,21,1
"7067",1,25,0
"7068",1,30,0
"7069",1,25,0
"7070",1,33,0
"7071",1,19,0
"7072",1,44,0
"7073",1,30,1
"7074",1,19,0
"7075",1,18,0
"7076",1,35,0
"7077",1,25,0
"7078",1,22,0
"7079",1,42,0
"7080",1,31,0
"7081",1,25,0
"7082",0,65,0
"7083",1,24,0
"7084",1,19,0
"7085",1,29,0
"7086",1,26,1
"7087",1,54,0
"7088",1,22,1
"7089",1,38,1
