"","male","ageyears","recid"
"5692",1,31,1
"5693",1,28,0
"5694",0,32,0
"5695",1,21,0
"5696",1,27,1
"5697",1,28,1
"5698",1,35,0
"5699",0,25,1
"5700",1,30,0
"5701",1,62,0
"5702",1,34,0
"5703",1,28,1
"5704",0,20,0
"5705",1,32,1
"5706",1,24,1
"5707",1,26,0
"5708",1,23,0
"5709",1,28,1
"5710",1,44,0
"5711",1,19,0
"5712",1,29,1
"5713",1,49,0
"5714",1,24,0
"5715",1,38,0
"5716",1,30,1
"5717",1,56,0
"5718",1,28,0
"5719",1,22,1
"5720",1,52,1
"5721",1,45,1
"5722",1,28,0
"5723",1,35,0
"5724",1,20,1
"5725",1,36,0
"5726",1,20,1
"5727",0,22,1
"5728",1,45,0
"5729",1,29,0
"5730",1,17,1
"5731",1,24,0
"5732",1,32,0
"5733",1,31,1
"5734",1,26,0
"5735",1,30,0
"5736",1,24,1
"5737",1,20,0
"5738",1,33,0
"5739",1,26,0
"5740",1,30,1
"5741",1,26,1
"5742",1,31,1
"5743",1,23,0
"5744",1,20,0
"5745",1,56,0
"5746",1,21,1
"5747",1,20,0
"5748",1,20,1
"5749",1,25,0
"5750",1,27,1
"5751",1,20,0
"5752",1,30,1
"5753",1,22,0
"5754",1,18,0
"5755",1,21,0
"5756",1,22,1
"5757",1,26,1
"5758",1,28,0
"5759",1,43,0
"5760",1,46,1
"5761",1,28,0
"5762",1,24,1
"5763",1,18,0
"5764",1,37,0
"5765",1,20,0
"5766",1,24,0
"5767",1,35,0
"5768",1,26,0
"5769",1,32,0
"5770",1,55,0
"5771",1,24,1
"5772",1,46,0
"5773",1,33,0
"5774",1,66,0
"5775",1,26,0
"5776",1,27,0
"5777",0,31,1
"5778",1,34,0
"5779",0,23,1
"5780",1,25,0
"5781",1,20,1
"5782",1,28,0
"5783",1,31,0
"5784",1,30,1
"5785",1,23,0
"5786",1,50,0
"5787",1,23,1
"5788",1,38,1
"5789",1,36,0
"5790",1,26,0
"5791",1,20,0
"5792",1,18,0
"5793",1,41,0
"5794",1,23,0
"5795",1,40,0
"5796",1,23,1
"5797",1,30,0
"5798",1,22,0
"5799",1,19,1
"5800",1,33,0
"5801",1,23,1
"5802",1,20,0
"5803",1,27,1
"5804",1,25,0
"5805",1,26,0
"5806",1,24,0
"5807",1,17,1
"5808",1,29,1
"5809",1,22,1
"5810",1,22,1
"5811",1,25,1
"5812",0,44,0
"5813",1,21,1
"5814",1,35,0
"5815",1,17,0
"5816",1,21,0
"5817",1,18,1
"5818",1,27,0
"5819",1,37,0
"5820",1,23,0
"5821",1,41,0
"5822",1,21,1
"5823",1,21,1
"5824",1,34,1
"5825",1,23,1
"5826",1,19,1
"5827",1,21,1
"5828",1,34,0
"5829",1,26,1
"5830",1,34,0
"5831",1,26,1
"5832",1,26,0
"5833",1,19,0
"5834",1,28,1
"5835",1,20,0
"5836",1,27,1
"5837",1,29,1
"5838",1,32,0
"5839",1,22,0
"5840",1,32,0
"5841",1,30,1
"5842",1,18,0
"5843",1,47,0
"5844",1,32,0
"5845",1,18,1
"5846",1,21,1
"5847",1,17,0
"5848",1,55,1
"5849",1,22,0
"5850",1,26,0
"5851",1,32,0
"5852",1,26,0
"5853",1,19,1
"5854",1,29,1
"5855",1,18,1
"5856",1,25,1
"5857",1,23,0
"5858",1,26,0
"5859",0,28,0
"5860",1,22,0
"5861",1,22,0
"5862",0,20,0
"5863",1,49,1
"5864",1,21,1
"5865",1,27,1
"5866",0,18,0
"5867",1,25,1
"5868",1,18,1
"5869",1,17,0
"5870",1,34,0
"5871",0,20,1
"5872",0,23,0
"5873",1,49,0
"5874",1,27,0
"5875",1,18,0
"5876",1,57,0
"5877",1,18,1
"5878",1,42,0
"5879",0,32,0
"5880",1,54,0
"5881",1,44,1
"5882",1,17,1
"5883",1,23,1
"5884",1,66,0
"5885",1,20,1
"5886",1,17,1
"5887",1,26,0
"5888",1,35,0
"5889",1,18,0
"5890",1,30,0
"5891",1,27,1
"5892",1,45,1
"5893",1,35,0
"5894",1,52,1
"5895",0,26,0
"5896",1,32,0
"5897",1,30,0
"5898",1,28,1
"5899",1,19,0
"5900",1,21,0
"5901",1,54,1
"5902",1,52,0
"5903",1,23,1
"5904",1,29,0
"5905",1,25,1
"5906",1,47,0
"5907",0,22,1
"5908",1,37,0
"5909",1,22,0
"5910",1,22,1
"5911",0,34,0
"5912",0,37,0
"5913",1,22,1
"5914",1,37,0
"5915",1,20,1
"5916",1,20,1
"5917",1,23,1
"5918",0,32,0
"5919",1,30,0
"5920",1,45,0
"5921",1,60,0
"5922",1,38,1
"5923",0,18,0
"5924",1,25,0
"5925",1,21,1
"5926",0,24,1
"5927",1,25,1
"5928",1,27,0
"5929",1,24,1
"5930",1,40,1
"5931",1,20,1
"5932",1,30,0
"5933",1,26,1
"5934",1,50,1
"5935",1,35,0
"5936",1,30,1
"5937",1,21,0
"5938",1,17,1
"5939",0,23,0
"5940",1,17,0
"5941",1,18,0
"5942",1,27,1
"5943",1,29,0
"5944",1,27,0
"5945",1,22,0
"5946",1,23,0
"5947",0,35,0
"5948",1,26,0
"5949",1,21,0
"5950",1,41,1
"5951",1,37,0
"5952",1,31,1
"5953",1,25,0
"5954",1,27,0
"5955",1,22,1
"5956",1,21,0
"5957",1,24,0
"5958",1,20,0
"5959",1,34,1
"5960",1,21,0
"5961",1,36,0
"5962",1,34,0
"5963",1,34,0
"5964",0,21,1
"5965",1,41,1
"5966",1,23,0
"5967",1,33,0
"5968",1,34,0
"5969",1,20,1
"5970",1,19,0
"5971",1,32,1
"5972",1,22,1
"5973",1,56,0
"5974",1,23,1
"5975",1,30,0
"5976",1,24,0
"5977",1,30,0
"5978",1,27,0
"5979",1,17,1
"5980",1,25,1
"5981",1,24,0
"5982",1,23,0
"5983",1,21,1
"5984",1,37,1
"5985",1,28,1
"5986",1,25,0
"5987",1,35,0
"5988",0,36,0
"5989",0,27,0
"5990",1,47,1
"5991",1,57,0
"5992",1,41,0
"5993",1,31,0
"5994",1,41,0
"5995",1,30,0
"5996",1,22,1
"5997",1,23,1
"5998",1,32,0
"5999",1,21,0
"6000",1,20,0
"6001",1,21,0
"6002",1,25,1
"6003",1,32,0
"6004",1,28,0
"6005",1,32,1
"6006",1,38,0
"6007",1,27,0
"6008",0,32,0
"6009",1,25,0
"6010",1,26,0
"6011",1,22,1
"6012",1,22,0
"6013",1,24,1
"6014",1,21,0
"6015",1,18,0
"6016",1,32,0
"6017",1,56,1
"6018",1,33,1
"6019",1,45,0
"6020",1,26,0
"6021",1,22,1
"6022",1,24,0
"6023",1,20,1
"6024",1,20,1
"6025",1,55,0
"6026",1,23,0
"6027",1,21,0
"6028",1,26,0
"6029",1,18,1
"6030",1,30,1
"6031",1,39,0
"6032",1,24,0
"6033",1,23,1
"6034",0,26,0
"6035",1,22,0
"6036",0,25,0
"6037",0,32,1
"6038",1,25,0
"6039",1,20,0
"6040",1,28,1
"6041",1,34,0
"6042",1,22,1
"6043",1,20,1
"6044",1,31,0
"6045",1,28,1
"6046",1,31,0
"6047",1,26,1
"6048",1,34,0
"6049",1,29,0
"6050",1,37,0
"6051",1,24,0
"6052",1,34,1
"6053",1,29,0
"6054",1,28,0
"6055",1,20,0
"6056",1,39,0
"6057",0,24,1
"6058",1,27,1
"6059",1,42,0
"6060",1,24,0
"6061",1,40,1
"6062",1,35,0
"6063",1,28,0
"6064",1,25,0
"6065",1,28,1
"6066",1,37,1
"6067",1,29,0
"6068",1,34,0
"6069",1,24,0
"6070",1,24,0
"6071",0,32,0
"6072",1,23,0
"6073",1,21,0
"6074",1,22,0
"6075",1,33,0
"6076",1,39,1
"6077",1,39,1
"6078",1,23,0
"6079",1,19,0
"6080",1,60,0
"6081",1,26,1
"6082",1,32,0
"6083",1,20,1
"6084",1,37,0
"6085",1,19,0
"6086",1,18,1
"6087",1,33,1
"6088",1,18,0
"6089",1,18,1
"6090",1,56,0
"6091",1,57,0
"6092",1,32,1
"6093",1,26,0
"6094",1,19,0
"6095",1,21,0
"6096",1,29,0
"6097",1,48,1
"6098",1,24,0
"6099",1,41,0
"6100",1,38,0
"6101",1,32,0
"6102",0,31,1
"6103",1,24,1
"6104",0,33,0
"6105",1,30,1
"6106",1,19,0
"6107",1,25,0
"6108",1,31,1
"6109",1,37,0
"6110",1,31,1
"6111",0,29,1
"6112",1,22,0
"6113",1,21,0
"6114",1,49,0
"6115",1,24,1
"6116",1,50,0
"6117",1,43,0
"6118",1,25,1
"6119",1,39,0
"6120",1,18,1
"6121",1,36,1
"6122",1,55,0
"6123",1,28,0
"6124",1,28,1
"6125",1,28,0
"6126",0,34,1
"6127",1,26,1
"6128",1,19,0
"6129",1,36,1
"6130",1,21,0
"6131",1,22,1
"6132",1,24,1
"6133",1,29,0
"6134",1,30,0
"6135",1,20,0
"6136",1,36,0
"6137",1,29,0
"6138",1,46,0
"6139",1,17,1
"6140",1,26,1
"6141",1,41,0
"6142",1,28,1
"6143",1,21,1
"6144",1,43,1
"6145",1,39,0
"6146",1,20,1
"6147",1,26,1
"6148",1,25,0
"6149",1,35,1
"6150",1,34,0
"6151",1,20,1
"6152",1,36,0
"6153",1,17,0
"6154",1,21,1
"6155",1,25,0
"6156",0,20,0
"6157",1,18,1
"6158",1,24,1
"6159",1,50,0
"6160",1,22,1
"6161",1,20,0
"6162",1,29,0
"6163",1,17,1
"6164",1,38,0
"6165",1,23,0
"6166",1,21,1
"6167",1,53,0
"6168",1,56,0
"6169",1,21,0
"6170",1,32,1
"6171",0,19,0
"6172",1,31,0
"6173",1,29,0
"6174",1,20,1
"6175",1,24,1
"6176",1,32,0
"6177",1,44,1
"6178",1,33,0
"6179",1,23,0
"6180",1,26,1
"6181",1,43,0
"6182",1,23,0
"6183",1,31,0
"6184",1,34,0
"6185",1,37,1
"6186",1,18,0
"6187",1,27,1
"6188",1,38,0
"6189",1,31,0
"6190",1,24,1
"6191",1,25,0
"6192",1,23,1
"6193",1,50,0
"6194",1,18,1
"6195",1,30,1
"6196",1,22,1
"6197",1,31,0
"6198",1,18,1
"6199",1,27,1
"6200",1,28,1
"6201",1,20,0
"6202",1,26,1
"6203",1,23,0
"6204",1,19,0
"6205",1,19,1
"6206",1,17,1
"6207",1,39,0
"6208",1,30,1
"6209",1,23,0
"6210",1,28,0
"6211",1,29,0
"6212",1,28,1
"6213",1,16,0
"6214",1,51,0
"6215",1,26,0
"6216",1,20,1
"6217",1,43,0
"6218",1,20,1
"6219",1,25,1
"6220",1,53,0
"6221",1,17,0
"6222",1,20,0
"6223",1,24,0
"6224",1,58,0
"6225",1,21,1
"6226",1,32,1
"6227",1,37,1
"6228",1,21,0
"6229",1,42,1
"6230",1,35,1
"6231",1,23,1
"6232",0,26,0
"6233",1,19,0
"6234",1,44,0
"6235",1,18,0
"6236",1,20,0
"6237",1,20,1
"6238",1,30,0
"6239",1,28,1
"6240",1,62,0
"6241",1,29,0
"6242",1,24,0
"6243",1,50,0
"6244",1,28,0
"6245",1,38,0
"6246",1,17,1
"6247",1,19,0
"6248",1,45,1
"6249",1,26,1
"6250",1,23,1
"6251",1,19,1
"6252",0,22,0
"6253",1,18,0
"6254",1,27,1
"6255",1,36,0
"6256",1,21,1
"6257",1,23,0
"6258",1,22,0
"6259",1,24,0
"6260",1,26,1
"6261",0,20,0
"6262",1,24,1
"6263",1,21,0
"6264",1,37,1
"6265",1,17,1
"6266",1,25,0
"6267",1,43,0
"6268",1,31,0
"6269",1,23,0
"6270",1,50,0
"6271",1,33,1
"6272",1,18,1
"6273",1,44,1
"6274",1,28,0
"6275",1,21,0
"6276",1,25,0
"6277",1,33,1
"6278",1,28,1
"6279",1,16,0
"6280",1,24,1
"6281",0,25,0
"6282",1,23,0
"6283",1,45,1
"6284",0,34,0
"6285",1,20,1
"6286",1,22,1
"6287",1,22,0
"6288",1,20,0
"6289",1,33,1
"6290",1,22,0
"6291",1,24,0
"6292",1,36,0
"6293",1,17,1
"6294",1,41,0
"6295",1,35,0
"6296",1,44,1
"6297",1,25,1
"6298",1,18,0
"6299",1,29,0
"6300",1,22,0
"6301",1,29,1
"6302",1,23,0
"6303",1,33,0
"6304",1,19,1
"6305",1,31,1
"6306",1,20,1
"6307",1,55,1
"6308",1,23,0
"6309",1,18,1
"6310",1,21,0
"6311",1,35,1
"6312",1,37,0
"6313",1,18,1
"6314",1,47,0
"6315",1,28,0
"6316",1,37,1
"6317",1,47,0
"6318",1,23,0
"6319",1,22,0
"6320",1,21,1
"6321",1,32,0
"6322",1,60,0
"6323",1,21,1
"6324",1,20,0
"6325",1,23,0
"6326",1,37,0
"6327",1,25,1
"6328",1,23,0
"6329",1,42,0
"6330",1,24,1
"6331",0,19,0
"6332",1,32,1
"6333",1,36,1
"6334",1,20,1
"6335",1,26,0
"6336",0,26,0
"6337",1,36,1
"6338",1,31,0
"6339",1,30,0
"6340",1,50,0
"6341",1,22,0
"6342",1,54,0
"6343",1,37,0
"6344",1,23,1
"6345",1,26,0
"6346",1,28,0
"6347",1,24,0
"6348",1,31,0
"6349",1,27,0
"6350",1,18,0
"6351",1,35,0
"6352",1,25,1
"6353",1,30,0
"6354",1,36,0
"6355",1,49,1
"6356",1,24,0
"6357",1,36,1
"6358",0,22,1
"6359",1,21,0
"6360",1,33,0
"6361",1,25,0
"6362",1,18,1
"6363",1,35,0
"6364",1,20,1
"6365",1,24,0
"6366",1,34,1
"6367",1,24,0
"6368",1,24,1
"6369",1,25,0
"6370",1,37,0
"6371",1,30,1
"6372",1,22,0
"6373",1,20,1
"6374",1,22,1
"6375",1,18,0
"6376",1,21,1
"6377",1,24,1
"6378",1,36,0
"6379",1,25,1
"6380",0,41,1
"6381",1,39,1
"6382",1,40,0
"6383",1,18,1
"6384",1,57,1
"6385",1,35,0
"6386",1,35,0
"6387",1,20,1
"6388",1,24,0
"6389",1,20,0
"6390",1,23,0
"6391",1,20,0
"6392",1,29,0
"6393",1,38,0
"6394",1,37,0
"6395",1,51,0
"6396",1,46,0
"6397",1,41,1
"6398",1,52,1
"6399",1,22,0
"6400",1,23,0
"6401",1,32,1
"6402",1,49,0
"6403",1,55,0
"6404",1,35,0
"6405",0,30,0
"6406",1,28,0
"6407",1,44,0
"6408",1,35,0
"6409",1,18,0
"6410",1,37,1
"6411",1,48,0
"6412",1,34,0
"6413",0,53,0
"6414",1,17,1
"6415",1,33,0
"6416",1,23,0
"6417",1,22,0
"6418",1,29,0
"6419",1,39,0
"6420",1,58,0
"6421",1,25,0
"6422",1,26,0
"6423",1,31,0
"6424",1,18,0
"6425",1,21,0
"6426",1,34,1
"6427",1,21,0
"6428",1,38,0
"6429",1,32,0
"6430",1,22,1
"6431",1,20,1
"6432",1,40,0
"6433",1,35,0
"6434",1,18,1
"6435",1,27,1
"6436",1,23,1
"6437",1,20,0
"6438",1,21,0
"6439",1,24,1
"6440",1,34,0
"6441",1,42,0
"6442",1,18,1
"6443",1,32,0
"6444",1,20,1
"6445",1,18,0
"6446",0,32,0
"6447",1,27,1
"6448",1,26,0
"6449",1,20,0
"6450",1,31,0
"6451",1,22,1
"6452",1,40,0
"6453",1,45,1
"6454",1,18,0
"6455",1,18,1
"6456",1,23,0
"6457",1,33,0
"6458",1,22,0
"6459",1,28,0
"6460",1,17,1
"6461",1,26,1
"6462",1,40,0
"6463",1,18,1
"6464",1,40,0
"6465",1,18,0
"6466",1,32,0
"6467",1,22,1
"6468",1,37,1
"6469",1,17,0
"6470",1,22,0
"6471",1,27,1
"6472",1,17,1
"6473",1,22,1
"6474",1,27,1
"6475",1,28,0
"6476",1,40,0
"6477",1,29,1
"6478",1,35,1
"6479",1,26,0
"6480",1,25,0
"6481",1,57,0
"6482",1,23,0
"6483",0,20,1
"6484",1,21,0
"6485",1,23,0
"6486",1,26,0
"6487",1,19,0
"6488",1,24,1
"6489",1,23,0
"6490",1,22,0
"6491",1,20,1
"6492",1,49,0
"6493",1,49,0
"6494",1,29,0
"6495",1,58,0
"6496",1,24,1
"6497",1,40,0
"6498",1,24,0
"6499",1,41,0
"6500",1,22,1
"6501",1,20,1
"6502",1,36,0
"6503",1,19,0
"6504",1,21,1
"6505",1,52,0
"6506",1,20,0
"6507",1,19,0
"6508",1,23,0
"6509",0,41,1
"6510",1,53,1
"6511",1,22,1
"6512",1,19,0
"6513",1,23,0
"6514",1,24,0
"6515",1,39,0
"6516",0,17,0
"6517",1,38,0
"6518",1,28,1
"6519",1,21,0
"6520",1,28,1
"6521",1,49,0
"6522",1,21,1
"6523",1,24,0
"6524",1,43,0
"6525",1,22,0
"6526",1,19,0
"6527",0,21,1
"6528",1,31,0
"6529",1,34,1
"6530",1,20,0
"6531",1,23,1
"6532",1,26,1
"6533",1,39,0
"6534",1,45,0
"6535",1,22,1
"6536",1,37,0
"6537",1,29,1
"6538",1,26,0
"6539",1,17,1
"6540",1,23,0
"6541",1,18,0
"6542",1,21,1
"6543",1,34,0
"6544",1,45,1
"6545",1,23,0
"6546",1,34,0
"6547",1,40,0
"6548",1,54,0
"6549",1,19,1
"6550",0,22,0
"6551",1,24,1
"6552",1,25,0
"6553",1,38,0
"6554",1,33,1
"6555",1,35,1
"6556",1,19,1
"6557",1,19,1
"6558",1,23,0
"6559",1,26,0
"6560",1,41,0
"6561",1,70,0
"6562",1,42,0
"6563",1,36,1
"6564",1,21,1
"6565",1,22,0
"6566",1,17,0
"6567",1,18,1
"6568",1,26,0
"6569",1,26,0
"6570",1,24,1
"6571",1,21,1
"6572",1,32,1
"6573",1,31,1
"6574",1,25,0
"6575",1,31,0
"6576",1,21,1
"6577",1,22,1
"6578",1,24,1
"6579",1,22,1
"6580",1,33,0
"6581",1,33,0
"6582",1,24,1
"6583",1,61,0
"6584",0,24,1
"6585",1,34,1
"6586",1,48,0
"6587",1,21,1
"6588",1,40,0
"6589",1,18,1
"6590",1,39,0
"6591",1,38,1
"6592",1,32,0
"6593",1,56,0
"6594",1,22,1
"6595",1,28,1
"6596",1,21,1
"6597",1,26,1
"6598",1,28,1
"6599",1,18,0
"6600",1,39,1
"6601",1,22,0
"6602",1,55,1
"6603",1,60,0
"6604",1,33,1
"6605",1,21,0
"6606",1,35,0
"6607",1,44,0
"6608",1,26,0
"6609",1,26,0
"6610",1,24,0
"6611",1,20,0
"6612",1,41,1
"6613",1,24,0
"6614",1,35,0
"6615",1,49,0
"6616",1,39,0
"6617",0,33,0
"6618",1,17,1
"6619",1,24,1
"6620",1,18,1
"6621",1,54,1
"6622",1,27,0
"6623",1,42,0
"6624",1,27,1
"6625",1,18,1
"6626",1,43,0
"6627",1,54,0
"6628",1,28,0
"6629",1,29,0
"6630",0,52,0
"6631",1,17,1
"6632",1,30,0
"6633",1,19,0
"6634",1,29,0
"6635",1,20,0
"6636",0,29,0
"6637",1,23,1
"6638",1,18,1
"6639",1,17,0
"6640",1,24,0
"6641",1,26,0
"6642",1,21,1
"6643",1,22,0
"6644",1,55,0
"6645",1,30,0
"6646",0,47,0
"6647",1,52,0
"6648",1,32,0
"6649",1,20,0
"6650",1,34,0
"6651",1,22,0
"6652",1,53,1
"6653",1,58,1
"6654",0,19,0
"6655",1,18,0
"6656",1,37,0
"6657",1,30,0
"6658",0,21,0
"6659",1,58,0
"6660",1,20,1
"6661",1,26,1
"6662",1,24,0
"6663",1,19,1
"6664",1,42,0
"6665",0,28,0
"6666",1,29,1
"6667",0,17,0
"6668",1,33,0
"6669",1,35,0
"6670",1,34,1
"6671",1,31,0
"6672",1,37,0
"6673",1,18,0
"6674",1,35,0
"6675",1,38,0
"6676",1,22,0
"6677",1,29,0
"6678",1,29,1
"6679",1,39,1
"6680",1,18,1
"6681",1,16,1
"6682",1,19,0
"6683",1,36,0
"6684",1,17,0
"6685",1,32,0
"6686",1,26,1
"6687",1,53,0
"6688",1,26,0
"6689",1,21,1
"6690",1,37,1
"6691",1,18,0
"6692",1,26,0
"6693",1,30,0
"6694",1,19,0
"6695",1,47,1
"6696",1,32,0
"6697",1,24,0
"6698",1,19,1
"6699",1,30,1
"6700",0,22,0
"6701",1,22,0
"6702",1,30,0
"6703",1,51,0
"6704",1,24,0
"6705",1,45,0
"6706",1,34,1
"6707",1,26,0
"6708",1,17,1
"6709",1,33,0
"6710",1,25,0
"6711",1,18,0
"6712",1,19,1
"6713",1,47,0
"6714",1,18,0
"6715",1,29,0
"6716",1,24,0
"6717",1,19,0
"6718",1,41,0
"6719",1,20,0
"6720",1,28,1
"6721",1,38,0
"6722",0,22,0
"6723",1,26,1
"6724",1,38,0
"6725",1,39,0
"6726",1,28,0
"6727",1,20,1
"6728",1,24,0
"6729",1,17,1
"6730",1,25,1
"6731",1,24,1
"6732",1,18,0
"6733",1,19,0
"6734",1,22,1
"6735",1,22,1
"6736",1,29,0
"6737",1,24,0
"6738",1,19,0
"6739",1,18,1
"6740",1,24,0
"6741",1,26,1
"6742",1,46,0
"6743",1,22,1
"6744",1,39,1
"6745",1,54,1
"6746",1,24,1
"6747",1,19,0
"6748",1,21,0
"6749",1,50,0
"6750",1,36,1
"6751",1,29,0
"6752",1,39,0
"6753",1,50,1
"6754",1,53,1
"6755",1,24,0
"6756",1,28,0
"6757",1,20,0
"6758",1,21,1
"6759",1,19,1
"6760",1,23,1
"6761",1,30,1
"6762",1,33,0
"6763",1,28,0
"6764",1,22,0
"6765",1,40,0
"6766",1,34,0
"6767",1,22,1
"6768",1,23,0
"6769",1,26,1
"6770",1,54,0
"6771",1,23,1
"6772",1,17,1
"6773",1,57,1
"6774",1,21,1
"6775",1,28,1
"6776",1,24,0
"6777",1,40,1
"6778",1,28,1
"6779",1,21,0
"6780",1,38,0
"6781",0,28,0
"6782",1,34,0
"6783",1,17,0
"6784",1,60,0
"6785",1,37,0
"6786",1,35,0
"6787",1,50,1
"6788",0,20,0
"6789",1,19,1
"6790",1,29,0
"6791",1,30,1
"6792",1,26,0
"6793",1,24,0
"6794",1,22,1
"6795",1,22,0
"6796",1,22,1
"6797",1,24,0
"6798",1,20,0
"6799",1,39,1
"6800",0,31,0
"6801",1,21,0
"6802",1,20,1
"6803",0,38,0
"6804",1,22,1
"6805",1,40,0
"6806",1,24,1
"6807",1,27,1
"6808",1,22,1
"6809",1,22,0
"6810",1,32,1
"6811",1,33,1
"6812",1,22,0
"6813",1,31,0
"6814",1,20,0
"6815",0,18,0
"6816",1,29,0
"6817",1,42,0
"6818",1,34,0
"6819",0,48,0
"6820",1,20,0
"6821",1,31,0
"6822",1,22,1
"6823",1,38,1
"6824",1,29,0
"6825",1,25,1
"6826",1,26,1
"6827",1,36,1
"6828",1,19,1
"6829",1,35,1
"6830",1,26,0
"6831",1,20,1
"6832",1,27,1
"6833",1,40,0
"6834",1,33,0
"6835",1,18,1
"6836",1,28,0
"6837",1,33,1
"6838",1,25,1
"6839",1,41,0
"6840",1,52,0
"6841",1,31,0
"6842",0,40,1
"6843",1,27,0
"6844",0,19,0
"6845",1,29,1
"6846",1,45,0
"6847",1,19,0
"6848",1,24,1
"6849",1,29,0
"6850",1,30,0
"6851",1,23,0
"6852",1,19,1
"6853",1,32,1
"6854",1,37,0
"6855",1,32,0
"6856",1,22,0
"6857",1,18,1
"6858",1,41,1
"6859",1,18,1
"6860",1,17,0
"6861",0,19,0
"6862",0,23,0
"6863",1,24,0
"6864",1,20,0
"6865",1,23,0
"6866",1,28,0
"6867",1,54,0
"6868",0,51,0
"6869",1,35,0
"6870",1,21,0
"6871",1,36,1
"6872",1,47,0
"6873",1,32,1
"6874",1,28,0
"6875",1,20,0
"6876",1,22,0
"6877",1,63,1
"6878",1,19,1
"6879",1,36,1
"6880",1,17,0
"6881",1,19,1
"6882",1,20,1
"6883",1,28,1
"6884",1,41,0
"6885",0,42,1
"6886",1,38,1
"6887",1,30,0
"6888",1,22,0
"6889",1,16,1
"6890",1,25,1
"6891",1,22,0
"6892",1,18,1
"6893",1,21,0
"6894",1,39,0
"6895",1,32,0
"6896",1,42,0
"6897",1,34,1
"6898",1,38,0
"6899",1,29,0
"6900",1,24,0
"6901",1,20,0
"6902",1,27,1
"6903",1,52,1
"6904",1,33,1
"6905",1,26,1
"6906",1,25,0
"6907",1,18,0
"6908",1,26,1
"6909",1,31,1
"6910",1,24,1
"6911",1,22,0
"6912",1,53,0
"6913",1,59,1
"6914",1,24,0
"6915",1,20,0
"6916",1,21,1
"6917",1,17,0
"6918",1,56,1
"6919",1,21,0
"6920",1,26,1
"6921",1,20,1
"6922",1,22,1
"6923",1,34,0
"6924",1,23,1
"6925",1,24,0
"6926",1,41,1
"6927",1,18,1
"6928",1,22,1
"6929",1,38,0
"6930",1,33,0
"6931",1,18,1
"6932",1,61,0
"6933",1,20,0
"6934",1,25,0
"6935",1,32,0
"6936",1,19,0
"6937",1,18,0
"6938",1,17,0
"6939",1,18,0
"6940",1,25,0
"6941",1,25,1
"6942",1,23,0
"6943",1,22,0
"6944",0,22,0
"6945",1,20,1
"6946",1,25,0
"6947",1,42,0
"6948",1,21,1
"6949",1,42,0
"6950",1,29,0
"6951",0,23,0
"6952",1,18,0
"6953",1,20,0
"6954",1,31,0
"6955",1,30,0
"6956",1,26,0
"6957",1,35,1
"6958",1,41,1
"6959",1,25,0
"6960",1,29,0
"6961",1,31,0
"6962",1,36,0
"6963",1,21,0
"6964",1,33,1
"6965",1,30,0
"6966",1,27,0
"6967",1,24,0
"6968",1,21,0
"6969",1,23,0
"6970",1,21,0
"6971",1,60,0
"6972",1,26,1
"6973",1,22,0
"6974",1,32,0
"6975",1,24,0
"6976",1,28,0
"6977",0,23,1
"6978",1,26,1
"6979",1,29,1
"6980",0,60,0
"6981",1,43,0
"6982",1,23,0
"6983",1,26,0
"6984",1,31,0
"6985",1,26,0
"6986",1,23,0
"6987",1,45,1
"6988",1,56,0
"6989",1,40,0
"6990",1,66,0
"6991",1,27,0
"6992",1,51,1
"6993",1,18,1
"6994",1,17,1
"6995",1,23,1
"6996",1,43,0
"6997",1,22,1
"6998",1,48,0
"6999",1,35,1
"7000",1,40,0
"7001",1,58,0
"7002",1,18,0
"7003",0,27,0
"7004",1,45,1
"7005",1,26,0
"7006",1,19,0
"7007",0,21,1
"7008",1,20,0
"7009",1,28,0
"7010",1,26,1
"7011",1,24,1
"7012",1,25,0
"7013",1,55,0
"7014",1,30,0
"7015",1,26,1
"7016",1,24,0
"7017",1,20,1
"7018",1,32,0
"7019",1,31,0
"7020",1,37,0
"7021",1,19,1
"7022",1,23,0
"7023",0,43,0
"7024",1,26,0
"7025",1,24,1
"7026",1,30,0
"7027",1,31,0
"7028",1,46,0
"7029",1,33,0
"7030",1,45,1
"7031",1,51,1
"7032",1,28,0
"7033",1,21,1
"7034",1,22,1
"7035",1,41,0
"7036",1,20,1
"7037",1,19,0
"7038",1,22,1
"7039",1,20,1
"7040",1,51,0
"7041",1,37,0
"7042",1,32,1
"7043",1,35,0
"7044",1,29,1
"7045",1,24,1
"7046",1,19,1
"7047",1,23,1
"7048",1,25,1
"7049",1,36,0
"7050",1,26,1
"7051",0,69,0
"7052",1,30,0
"7053",1,23,1
"7054",1,45,1
"7055",1,34,1
"7056",0,34,1
"7057",1,51,0
"7058",0,20,1
"7059",1,23,0
"7060",1,26,1
"7061",1,19,0
"7062",1,19,1
"7063",0,21,0
"7064",1,18,1
"7065",1,20,0
"7066",1,19,0
"7067",1,19,0
"7068",1,33,0
"7069",0,27,0
"7070",1,41,0
"7071",1,27,0
"7072",1,26,0
"7073",1,55,0
"7074",0,35,0
"7075",1,32,1
"7076",1,26,1
"7077",1,55,0
"7078",1,33,0
"7079",1,24,0
"7080",1,24,1
"7081",1,27,0
"7082",1,47,0
"7083",1,20,1
"7084",1,25,0
"7085",1,24,1
"7086",1,20,1
"7087",1,20,0
"7088",1,25,0
"7089",1,21,1
